Area,AspectRatio,Diameter,MeanGrey,StageX,StageY,O,Mgx,Alx,Si,S,Cax,Ti,Mn,Fe,Mg,Al,Ca
1.058579,1.345788,1.160959,78.67391,1.274946,0.62736,25.92042,1.472592,17.10796,0.1600847,0.3780041,9.374661,0,4.332903,41.25337,0.065128006,0.683498501,0.251373493
2.094146,1.220641,1.632896,74.7033,1.605917,0.61426,30.26878,1.682133,21.77754,0.1555357,0.8764442,13.34567,1.09851,6.026967,24.76842,0.057125848,0.668090261,0.274783891
1.518831,1.143945,1.390624,77.42424,1.697204,0.55027,26.95197,1.139419,18.72581,0.2176902,1.219303,13.42349,0,5.734427,32.58789,0.043499581,0.645797295,0.310703124
1.495819,1.143962,1.380049,77.76923,1.701144,0.54874,28.28757,1.058755,19.76348,0.3261772,0.9586325,12.9889,0,1.693952,34.92253,0.039524931,0.666489114,0.293985955
0.5753149,1.9039,0.8558701,94.12,1.842527,0.54802,13.56907,0.8623307,7.80989,0.1197602,1.298812,6.471989,0,8.286167,61.58198,0.072824315,0.595801333,0.331374352
1.887033,1.312652,1.550047,82.10976,1.944358,0.61356,23.47002,1.721887,17.1884,0.3980917,0.9021608,9.056943,0.03160665,3.884101,43.34679,0.075720407,0.682806643,0.24147295
1.104605,1.146085,1.185928,76.8125,1.897683,0.57851,23.75427,2.081453,18.34057,0.06607075,0.8265629,9.735813,0,7.078032,38.11723,0.084777228,0.674806761,0.240416011
0.8744787,1.151725,1.055188,87.42105,1.882015,0.56369,17.92069,0.6871435,12.78267,0.3412428,1.169448,8.890993,0,2.286812,55.92101,0.038987283,0.655165622,0.305847095
7.456082,1.116359,3.081133,76.41666,2.043831,0.65059,34.96924,1.425788,22.62928,0.4299116,0.713094,15.89643,0.04211678,0.5182179,23.37593,0.045254984,0.64883787,0.305907146
0.1380756,1.273154,0.419289,131.6667,2.045752,0.63329,12.21007,3.56164,8.203675,0.4890775,0.208905,0.04452825,0.02501022,3.827975,71.42912,0.323803362,0.673742237,0.002454401
0.09205039,1.4142,0.3423481,108,2.613861,0.6301,10.49275,3.806432,7.146073,0.3992582,0.3326687,0.07581763,0.4604494,8.689054,68.5975,0.369277798,0.626262725,0.004459477
0.2991638,1.25,0.6171767,100.8462,2.616256,0.61917,11.99755,4.087607,7.999928,0.4105139,0.2971232,0.05025598,0.1823861,7.503426,67.47121,0.36030738,0.63700684,0.002685779
0.9665291,2.087976,1.109334,86.97619,2.76642,0.66424,14.23599,1.251719,10.28609,0.06097318,1.491928,6.825743,0,9.920963,55.92659,0.085255483,0.632877691,0.281866827
0.8054409,1.087947,1.012679,92.11429,2.643177,0.64306,26.31855,0.8827815,17.44025,0,0.3785587,15.68635,0.04180853,0,39.2517,0.033761223,0.602520257,0.36371852
0.2071134,1.490641,0.5135221,119.8889,2.682647,0.5495,11.58352,4.438979,7.535235,0,0,0,0.2003767,5.466747,70.77514,0.394719718,0.605280282,0
0.7594157,1.26513,0.9833199,96.72727,2.807652,0.65381,14.80328,0.5849991,7.917284,0.2474581,4.45574,6.799017,0.2656205,6.845263,58.08133,0.049328706,0.603079743,0.347591551
0.345189,1.889009,0.6629542,129.0667,0.032186,0.7718,11.59914,3.076695,7.260065,0,0,0,0.2314645,1.357579,76.47506,0.31932341,0.68067659,0
0.1610882,1.201848,0.4528839,123.5714,0.025771,0.75725,13.99274,3.478118,9.288355,0.09296263,0.2197434,0,0,5.651156,67.27692,0.293049278,0.706950722,0
23.86406,1.077053,5.512229,75.76471,0.248587,0.6944,38.93171,1.836491,22.53004,0.1563435,0.8415979,20.88243,1.046772,1.576526,12.1981,0.052697528,0.58400612,0.363296352
0.2761512,1.520892,0.5929642,99.08334,0.537017,0.76242,18.42246,6.087505,11.85564,0,0,0.01254607,0,6.116382,57.50546,0.362246841,0.63730052,0.000452639
0.230126,1.259328,0.5412998,111.3,0.753943,0.76057,24.04802,0.2223116,21.57862,0.1093305,0.009336141,0.04370865,0,8.662131,45.32654,0.011260979,0.987396689,0.001342332
0.1380756,1.498103,0.419289,132.6667,0.80547,0.74313,9.32787,2.864233,5.861552,0.3278438,0,0,0.02887397,8.716401,72.87322,0.351041601,0.648958399,0
0.2761512,1.118027,0.5929642,109.6667,0.773559,0.72471,14.87489,4.382374,10.64748,0.2244725,0.6128661,0.189714,0,9.224758,59.84344,0.31045986,0.68139171,0.00814843
0.1380756,1.80278,0.419289,130.1667,0.796253,0.70402,12.6582,3.63942,8.503983,0.352851,0.4181041,0.2278017,0.1497476,2.847549,71.20235,0.317587833,0.670359943,0.012052224
0.115063,1.116648,0.3827568,117.6,0.853544,0.68655,8.453878,1.671597,5.70869,0,1.691817,2.069365,0,9.659859,70.7448,0.206800255,0.637984224,0.155215521
0.230126,1.263032,0.5412998,84.7,0.820614,0.68271,13.82422,5.218494,9.886501,0.1246158,0.06704836,0,0.1080647,8.759416,62.01164,0.368813217,0.631186783,0
0.09205039,1.414207,0.3423481,138,0.980982,0.79297,9.57135,3.194873,6.575509,0.07281948,0.9098273,0,0.3036868,7.946362,71.42558,0.349746265,0.650253735,0
0.2991638,1.249992,0.6171767,96.61539,0.987622,0.78112,16.85361,1.791599,13.34889,0.4693276,2.24267,3.504504,0,5.477938,56.31146,0.112150183,0.754845941,0.133003876
0.3912142,1.457728,0.7057686,101.8824,1.209452,0.74467,9.712014,0.3876274,5.577136,0.3946271,0.8169307,4.098345,0.2307243,7.756272,71.02632,0.049001727,0.636886657,0.314111616
0.5523024,1.336357,0.838578,93.5,1.201386,0.73559,21.47298,0.4929094,15.3158,0.1434005,0.2364799,10.6213,0.3228121,5.474975,45.91935,0.023734158,0.66619354,0.310072302
0.115063,1.789518,0.3827568,120.2,1.135146,0.70211,12.31708,4.615183,8.195381,0,0.2867083,0.1503356,0,8.81139,65.62392,0.381117961,0.61135523,0.007526809
0.1610882,1.498095,0.4528839,87,1.330982,0.75068,18.10036,5.434361,12.39058,0.1446512,0.2253703,0.1224745,0,9.166553,54.41564,0.325379796,0.670174236,0.004445968
0.1380756,1.270065,0.419289,105.1667,1.458814,0.78459,20.57225,1.677052,17.47297,0.09664248,0.1245512,0,0,5.609632,54.4469,0.096044571,0.903955429,0
0.2531386,1.691337,0.5677201,120.3636,1.684932,0.81336,10.57964,3.465423,6.636269,0,0.5503057,0,0,9.147792,69.62057,0.366313398,0.633686602,0
0.1380756,1.80278,0.419289,103.3333,1.646979,0.80406,10.3132,3.49258,7.412034,0.09685333,0,0,0,9.738241,68.94709,0.342806073,0.657193927,0
0.1841008,1.41421,0.4841533,122,1.567413,0.77851,10.76526,4.202903,7.995148,0.4318543,0.1659973,0.1479933,0.08664893,7.963332,68.24086,0.364993359,0.62721451,0.00779213
0.2071134,1.490713,0.5135221,113.1111,1.583011,0.71778,12.33456,2.097606,10.60309,0.3196784,1.192128,2.980014,0,4.500555,65.97237,0.155578665,0.710415723,0.134005613
0.3682016,1.346283,0.6846961,103.5625,1.684137,0.69807,16.30592,5.509658,10.91331,0,0.4882013,0.07132924,0,6.710283,60.0013,0.357505447,0.639688446,0.002806107
0.9665291,1.174716,1.109334,77.07143,1.952312,0.79042,24.01299,4.445895,17.73434,0.1821626,0.5144945,5.125088,0,4.698493,43.28653,0.188597861,0.679589381,0.131812758
0.1841008,1.490662,0.4841533,137.875,1.938696,0.75163,8.40538,0.1867457,6.341651,0.3715425,0.2633177,0,0,1.085878,83.34548,0.03156915,0.96843085,0
0.9435165,1.151747,1.096049,85.7561,1.948032,0.72794,19.20188,1.258417,12.18021,0,0.7051288,6.325511,0.2276789,7.986261,52.11491,0.078179856,0.683563805,0.238256339
0.2761512,1.118034,0.5929642,103,2.111863,0.77751,16.73998,4.991804,10.48331,0,0.3809555,0,0.5339887,1.295804,65.57416,0.345170327,0.654829673,0
1.357743,1.231094,1.314813,74.10169,2.069156,0.69906,18.88534,1.246258,11.54232,0.2577591,1.403213,8.384376,0.3992715,8.011612,49.86985,0.074375466,0.622255642,0.303368892
0.1380756,1.270065,0.419289,129,2.134492,0.68309,8.376349,3.054898,5.65283,0.3326259,0,0.02714738,0,3.126489,79.42966,0.373559108,0.624428238,0.002012654
0.3682016,1.34626,0.6846961,111.9375,2.247635,0.77772,10.08859,2.189897,7.105017,0.001433944,0.3900037,0.9500678,0,8.192331,71.08266,0.238441835,0.698840204,0.06271796
0.230126,1.483404,0.5412998,104.1,2.303658,0.74145,13.67899,4.93244,9.450801,0,0,0,0,9.369222,62.56855,0.366185621,0.633814379,0
4.211305,1.109501,2.315599,75.68852,2.26391,0.74066,31.50234,1.752409,21.66389,0.37686,0.5775095,16.36303,0.06075615,6.306442,21.39676,0.056089489,0.626377927,0.317532584
0.2531386,1.118032,0.5677201,101.7273,2.279967,0.73272,10.41799,2.192975,6.301117,0.1979791,0.9752966,2.381737,0.2118133,9.704213,67.61687,0.235068749,0.610144573,0.154786678
0.115063,1.116654,0.3827568,115.8,2.255533,0.67788,9.857016,3.361351,6.79546,0.0816919,0.2276081,0.2047911,0.337864,8.556604,70.57761,0.349261645,0.637837258,0.012901098
0.4832645,1.16619,0.7844179,77.2381,2.3574,0.75525,29.59317,5.067044,21.5253,0.1964328,1.765669,3.884894,0.03415938,6.685496,31.24783,0.18859595,0.723737196,0.087666854
0.1380756,1.802773,0.419289,135.8333,2.40894,0.74236,17.30467,1.319966,12.37596,0,0.3194243,7.355604,0,3.408395,57.91598,0.077831182,0.659209975,0.262958843
0.1841008,1.369854,0.4841533,98.625,2.420902,0.68316,23.42154,7.353414,15.98908,0,0,0,0.001886068,1.601483,51.6326,0.33735774,0.66264226,0
0.9895417,1.228917,1.122463,78.88372,2.439705,0.68037,16.856,2.589389,11.1879,0.1118549,2.3918,3.460886,0,9.586746,53.81542,0.175027044,0.683141123,0.141831833
0.09205039,1.581131,0.3423481,113.25,2.737912,0.77143,12.1754,4.175244,8.908897,0.1750383,0.5527772,0,0,8.606002,65.40664,0.341587514,0.658412486,0
1.956071,1.166168,1.578147,79.15294,2.68986,0.68085,27.71536,1.114786,19.99739,0.2198127,0.8105357,15.67201,0.07229573,9.645106,24.75269,0.038868334,0.62984216,0.331289506
0.09205039,1.581131,0.3423481,117.25,0.134892,0.92835,11.78141,3.643437,7.563583,0.1221391,0.5948974,0.05371179,0,9.283694,66.95713,0.346712267,0.650188844,0.00309889
1.288705,1.228076,1.280949,76.44643,0.135324,0.86888,26.199,1.306258,18.82049,0.07797111,0.1836457,11.39699,0.08854949,9.184792,32.74231,0.051799624,0.674190401,0.274009975
0.690378,1.201848,0.9375588,80.83334,0.090946,0.8411,20.09232,6.5291,15.07065,0.09469872,0,0,0.03442864,5.433708,52.74509,0.324135692,0.675864308,0
0.230126,1.795024,0.5412998,132.2,0.071167,0.82144,9.935078,3.03948,6.848016,0.3128368,0.2937529,0.05596408,0,6.288049,73.22683,0.328254019,0.668081617,0.003664365
0.1610882,1.201864,0.4528839,109.7143,0.285259,0.88756,15.51693,4.95118,10.8402,0,0.1608493,0.1829638,0.02255952,5.377196,62.94812,0.333310513,0.659221836,0.007467651
0.3682016,1.34132,0.6846961,104.5,0.311061,0.89203,15.26339,1.011867,11.11331,0.06684425,0.9276218,6.991638,0.2579722,7.448267,56.91909,0.066178481,0.656584735,0.277236785
0.09205039,1.573358,0.3423481,122.5,0.333749,0.86921,10.80649,3.567682,6.930439,0,0.2357554,0,1.230033,7.571525,69.65807,0.363002239,0.636997761,0
0.1380756,1.273158,0.419289,124.5,0.378576,0.84329,9.419183,3.166348,5.781927,0,0.1929129,0,0.5927432,9.076598,71.77029,0.377421245,0.622578755,0
2.117159,1.064062,1.641844,79,0.583067,0.94615,26.0825,1.510117,18.21773,0.314387,0.964016,10.51888,0.02985154,8.995749,33.36677,0.062031161,0.676001362,0.261967477
2.945612,1.068641,1.936613,78.375,0.593626,0.82233,27.14641,1.782191,19.71621,0,0.1801733,12.98702,0,9.653083,28.53492,0.064885724,0.648443793,0.286670483
0.1610882,1.201848,0.4528839,118.7143,0.622172,0.93451,10.52987,3.237297,7.508102,0.3598552,0,0.1604169,0,8.388868,69.8156,0.31998689,0.670399681,0.009613429
1.426781,1.094317,1.347826,77.70968,0.612441,0.92695,24.17077,2.747227,18.49325,0.3191781,0.1561014,6.995254,0,9.770731,37.34749,0.115945322,0.705059746,0.178994932
0.2071134,1.483364,0.5135221,100.1111,0.655802,0.91833,17.06804,1.246117,15.09705,0.2240074,0.02138373,0.08417498,0.004424495,8.737981,57.51683,0.083435985,0.913146927,0.003417088
0.1380756,1.273152,0.419289,96.66666,0.677804,0.86881,17.88143,4.576711,11.48917,0,0.02453166,0.409492,0,9.107337,56.51133,0.301026657,0.682643746,0.016329596
0.1610882,1.201853,0.4528839,113,0.867811,0.89525,19.10722,7.334582,14.53425,0.2788895,0,0.3418221,4.304376,9.621792,44.47707,0.354819975,0.635154402,0.010025623
2.370298,1.42046,1.737227,77.88349,1.020197,0.92211,31.14627,3.602254,21.02555,0.05436175,0.6760173,9.317047,0,0.6377277,33.54077,0.127538684,0.672463872,0.199997444
0.1380756,1.802765,0.419289,124.6667,1.190868,0.92494,11.73729,3.925967,9.108606,0.202926,0.8548472,0,0.03796814,9.753045,64.37935,0.323013535,0.676986465,0
6.098339,1.078688,2.786511,77.81132,1.34907,0.9175,29.79877,1.561849,20.48993,0.05942581,0.8752139,14.79546,0,9.781066,22.63829,0.05377964,0.63734314,0.30887722
1.334731,1.249994,1.303623,86.86207,1.593483,0.92558,18.10184,0.302774,11.78415,0.3647839,1.591282,7.785955,0,3.829838,56.23938,0.019323785,0.679400533,0.301275682
0.2761512,1.118033,0.5929642,103.5833,1.669249,0.89714,9.348504,0.8273519,6.141816,0.1532806,1.263174,4.660625,0,5.124734,72.48051,0.089917694,0.602983862,0.307098443
0.2531386,1.691325,0.5677201,119.3636,1.68615,0.81517,9.671946,3.400391,6.917363,0.3278549,0.1995978,0.2464496,0.009042046,7.749238,71.47812,0.347028936,0.637721988,0.015249075
0.7364031,1.269272,0.9683065,78,1.805378,0.91525,24.469,2.228128,19.03243,0.2211264,0.3334859,8.943219,0,8.512543,36.26007,0.089687809,0.692056436,0.218255755
0.09205039,1.414215,0.3423481,136,1.941952,0.93002,6.605904,2.209813,4.075269,0.06552829,0.3715425,0.3385172,0.6167742,5.435771,80.28088,0.36247665,0.603857947,0.033665403
0.09205039,1.414215,0.3423481,137.25,2.008187,0.91041,11.69638,3.083819,8.152481,0.198577,0.2502772,0,0.003496066,4.488903,72.12607,0.295149525,0.704850475,0
0.8514661,1.338207,1.041211,89.56757,1.856564,0.88506,19.2583,2.817584,11.70251,0.1845213,1.324953,3.995208,0,3.15835,57.55857,0.178201322,0.668601063,0.153197615
0.6443527,1.118032,0.9057679,77.5,1.866587,0.8374,27.34937,5.055892,19.17737,0.1729685,0.2933318,2.891776,0,8.089147,36.97015,0.209501748,0.717848677,0.072649574
0.1380756,1.273155,0.419289,111.3333,2.162483,0.81286,21.75048,6.045487,13.20778,0.1712228,0.5063632,0,0,0.6574143,57.66125,0.336296105,0.663703895,0
0.5062771,1.20859,0.8028774,85.45454,2.256167,0.94517,12.44939,0.9778758,8.453501,0,0.0200065,3.521401,0,7.695418,66.8824,0.090971191,0.710412811,0.198615998
1.472806,1.143904,1.369392,83.4375,2.294482,0.81976,19.38819,0.4752904,14.16741,0.08406909,0.7451706,8.85016,0.1052817,3.696329,52.4881,0.025499643,0.686624837,0.28787552
0.2761512,1.118031,0.5929642,107.25,2.346607,0.90243,18.42808,5.534712,12.3905,0.1251351,0.2892172,0.036754,0.09031084,4.493473,58.61182,0.330432526,0.668237108,0.001330365
0.09205039,1.414215,0.3423481,117,2.557896,0.94398,18.74768,5.668788,12.36122,0.07931,0.1317203,0.2121895,0.102416,4.97785,57.71883,0.334167909,0.658248464,0.007583627
0.2071134,1.490651,0.5135221,115,2.757226,0.94249,11.90956,3.66168,7.795539,0.08418503,0.5979948,0.1333555,0,8.665482,67.1522,0.339528631,0.652974403,0.007496965
0.1610882,1.201848,0.4528839,94.85714,2.673067,0.90269,16.27067,4.675527,10.80831,0.1668836,0,0.000117608,0.1525237,7.692818,60.23315,0.323807025,0.676188037,4.94E-06
0.1841008,1.369867,0.4841533,108.125,2.803547,0.90867,11.74246,4.453712,7.78661,0,0.1714471,0,0.261011,7.038651,68.54611,0.387693534,0.612306466,0
0.1380756,1.802773,0.419289,134.3333,2.819614,0.90438,7.003261,2.067349,4.509077,0.2789703,0.1817265,0,0,6.752557,79.20706,0.336668649,0.663331351,0
0.8284535,1.339304,1.027044,74.33334,2.856928,0.90275,24.04364,3.191719,19.84546,0.1953199,1.504601,5.519223,0,4.377824,41.32222,0.130459199,0.732765852,0.136774949
1.058579,1.274148,1.160959,83.84782,2.931671,0.83578,22.62682,1.351214,13.87,0,1.089964,8.676488,0,3.667203,48.71832,0.070592416,0.654582457,0.274825128
0.1380756,1.273158,0.419289,95,0.13901,0.9875,14.59699,4.221291,9.559875,0.2649547,0.07723127,0,0,8.072018,63.20764,0.328322114,0.671677886,0
0.115063,1.116665,0.3827568,122.8,0,0.96971,16.32771,0.3731091,15.33065,0.1750943,0,0,0,8.569919,59.22352,0.026234669,0.973765331,0
0.8514661,1.488265,1.041211,77.29729,0.244028,1.05303,22.9004,3.372288,16.10124,0.3438912,1.383225,2.70489,0,4.008392,49.18568,0.172431912,0.743714595,0.083853493
1.058579,1.274156,1.160959,83.5,0.255751,0.9641,26.18888,1.026189,17.52049,0.1338819,0.4314708,11.65777,0.1257653,8.794677,34.12087,0.042898711,0.661632961,0.295468328
0.4142268,2.426524,0.7262299,106.6667,0.35852,1.03904,18.71758,0.6887572,15.60815,0.1886063,0.03178833,0.6136718,0.00674422,0,64.1447,0.045431411,0.93002688,0.024541709
0.4142268,1.578508,0.7262299,96.33334,0.353937,1.02783,20.59519,0.1937152,17.43228,0.4770627,0.03522378,0.07183805,0,5.058556,56.13612,0.01211883,0.985156398,0.002724772
1.541844,1.143962,1.40112,75.14925,0.565351,1.00901,29.60031,3.622381,20.14177,0.256196,0.6098351,8.647282,0.4240102,1.457837,35.24038,0.133864282,0.672391493,0.193744225
0.345189,1.457733,0.6629542,89.46667,0.56524,0.97108,24.48633,7.759481,17.79338,0.2220903,1.67573,0.2503653,3.628566,6.149175,38.03488,0.323515954,0.670155329,0.006328718
5.108797,1.061633,2.550436,75.36937,0.744912,0.99118,33.02157,1.601623,22.46827,0,0.6612623,14.06237,0,8.591994,19.59291,0.052643274,0.66712347,0.280233256
0.2531386,1.794983,0.5677201,111.3636,0.774844,0.9556,11.29861,0.257785,5.751028,0.2057124,0.02918455,3.250447,0,2.434421,76.77281,0.034724801,0.699812339,0.26546286
0.115063,1.116651,0.3827568,122.2,0.983268,1.0545,14.77053,4.899206,9.99365,0.4476109,0.03033282,0.4032527,0.2784102,5.490586,63.68642,0.345710455,0.637037417,0.017252127
1.219668,1.179245,1.246166,81.33962,0.992849,0.95951,26.75622,0.3644083,19.15442,0.002803635,1.271631,13.64194,0.2344125,2.410923,36.16325,0.014048985,0.667082697,0.318868319
3.290802,1.140911,2.046944,74.44756,1.197664,1.06934,31.25242,1.314491,20.9359,0.2102735,0.9389006,12.43367,0,8.858631,24.05571,0.047343071,0.681152632,0.271504297
0.7364031,1.26513,0.9683065,86.4375,1.296938,1.03871,19.66409,3.422164,15.26972,0.178685,1.317336,2.659811,0,7.106073,50.38212,0.181753404,0.73259981,0.085646787
0.8744787,1.338205,1.055188,76.18421,1.329643,1.01768,24.15187,2.892451,17.6438,0.2212095,0.6945575,5.257293,0.1070896,8.171485,40.86025,0.131365577,0.723871846,0.144762578
0.5983275,1.336363,0.8728197,82.07692,1.343675,0.99155,22.20066,2.514641,16.45591,0.4369429,1.184148,4.728853,0.1825577,1.596237,50.70004,0.124197828,0.734199196,0.141602976
0.5983275,1.341638,0.8728197,85.57692,1.250336,0.97695,15.29807,2.457948,11.76198,0.1010461,0.7231926,1.720641,0,6.614659,61.32247,0.173998184,0.752153456,0.07384836
0.115063,1.793951,0.3827568,115.4,1.248208,0.97544,12.09485,3.920605,7.527136,0,0,0,0,1.753495,74.70391,0.365720876,0.634279124,0
0.115063,1.116662,0.3827568,113.4,1.370146,0.96568,7.911696,2.651748,5.303408,0,0,0,0.1183161,6.95418,77.06065,0.356295196,0.643704804,0
0.09205039,1.4142,0.3423481,112.5,1.526688,1.01285,17.03972,4.769922,12.56581,0.2837544,0.04549112,0.1590672,0.05476192,9.851369,55.2301,0.29411949,0.699933869,0.005946641
1.656907,1.193426,1.45246,74.13889,1.425673,0.96734,28.43716,2.159777,20.43066,0.2063304,0.5137669,9.161739,0.2338098,7.38113,31.47562,0.082527557,0.705223002,0.212249441
0.115063,1.79391,0.3827568,109.2,1.818911,1.08087,10.31799,0.711243,6.829343,0.1222838,0.3052708,3.907563,0,8.430003,69.3763,0.076894401,0.666975119,0.25613048
2.623436,1.118017,1.827639,75.85965,1.749578,1.07895,27.89003,1.642775,20.52584,0.3340259,0.4362417,11.693,0,7.628388,29.84969,0.06023222,0.679838444,0.259929336
1.265693,1.89751,1.269461,115.7273,1.843521,1.04105,11.12922,0.3259551,6.257999,0.2082672,7.431151,11.32861,0.001555993,1.872836,61.44441,0.02537112,0.440018915,0.534609965
0.115063,1.116655,0.3827568,110.6,1.755946,1.02614,9.155341,3.242008,6.637597,0,0.9825344,0.1419456,0,7.669634,72.17094,0.347701503,0.643068683,0.009229815
0.3221764,1.455958,0.6404746,104.1429,1.946255,1.05228,9.866199,0.1283735,6.211039,0.1569588,2.110945,6.261064,0,8.196905,67.06852,0.013463266,0.588427957,0.398108777
1.196655,1.118033,1.234353,74.69231,2.092813,1.05761,28.00277,3.895401,20.02851,0.07543708,1.490954,6.986197,0.2027827,6.833386,32.48457,0.148544981,0.68993543,0.161519589
0.2071134,1.485825,0.5135221,111.2222,2.098855,0.99691,17.46602,5.248234,11.99617,0.1074831,0,0.4606259,0,7.832613,56.88885,0.320714471,0.662219508,0.017066021
0.09205039,1.414215,0.3423481,125.5,2.23798,1.05415,16.47021,4.941703,10.92989,0.2074576,0.5486717,0,0.1280363,6.117164,60.65687,0.333556901,0.666443099,0
0.09205039,1.414209,0.3423481,108.5,2.201372,1.03757,13.58497,5.208693,9.125134,0.292621,0.4347698,0,0.02655705,2.581176,68.74609,0.387210339,0.612789661,0
0.09205039,1.414207,0.3423481,124.5,2.752708,1.0053,20.00478,3.451132,14.44782,0.3180624,0.04590103,3.907776,0,6.048438,51.77609,0.182872978,0.691582957,0.125544065
0.1841008,1.761266,0.4841533,130.625,2.810058,1.05944,10.12772,3.066439,6.570036,0.1129196,0.03089107,0.01119756,0,0.7447946,79.336,0.340403715,0.658842648,0.000753636
0.1841008,1.374359,0.4841533,117.25,2.837937,1.04783,12.27392,3.918074,8.752084,0.3642505,0.1630455,0,0,5.162364,69.36626,0.331359712,0.668640288,0
0.115063,1.116665,0.3827568,111,2.830388,0.95684,16.64815,5.193714,10.75549,0,0.2751287,0,0.6557751,3.548339,62.92341,0.348346039,0.651653961,0
0.7364031,1.266109,0.9683065,76.8125,0.112772,1.14444,29.02905,2.370036,18.88782,0,0.3325627,10.30198,0.0232141,6.113983,32.94136,0.092297489,0.664462953,0.243239558
0.3221764,1.346241,0.6404746,96,0.380757,1.22375,14.17404,4.919067,9.389638,0,0.2331511,0.2430408,0,7.828237,63.21283,0.363070728,0.626053346,0.010875926
0.1841008,1.369854,0.4841533,108.5,0.564666,1.13704,14.30394,5.019146,9.678377,0.2052187,0,0,0,3.695742,67.09757,0.364708745,0.635291255,0
0.09205039,1.581146,0.3423481,125.5,0.677654,1.1273,8.425045,1.427573,6.455579,0,0.0654517,0,0.8535392,7.889687,74.88313,0.196657268,0.803342732,0
2.209209,1.107196,1.677156,78.64584,0.782233,1.14672,24.99757,1.822648,19.25335,0,0.7626181,10.22702,0.07584587,9.614396,33.24654,0.07171377,0.68432129,0.24396494
0.1380756,1.789498,0.419289,111.6667,0.820283,1.13781,9.426995,3.472393,6.721874,0,0.2976805,0.006884921,0,8.577627,71.49654,0.363649211,0.635913638,0.000437151
0.09205039,1.414209,0.3423481,106,0.884628,1.09423,12.3726,4.956439,8.468415,0.05894691,0.05915072,0.2616288,0.03835937,2.658951,71.1255,0.388284491,0.599289136,0.012426373
0.3221764,1.646313,0.6404746,99.57143,1.048257,1.1787,12.48252,4.426251,8.330309,0.08875164,0,0.02368239,0.07961628,9.811547,64.75732,0.369909777,0.628890272,0.001199952
0.09205039,1.581146,0.3423481,123.25,1.058469,1.14318,8.757383,2.857184,6.292133,0.2224362,0.05556337,0.06971645,0.422377,4.623613,76.6996,0.332872303,0.662203297,0.004924399
0.6673653,1.210338,0.9218004,93.17242,0.936687,1.10318,14.28848,0.7981271,9.69152,0.02756539,0.6208698,6.368272,0.06154363,5.277123,62.8665,0.0594999,0.652664611,0.287835489
0.5523024,1.341638,0.838578,93.41666,0.02802,0.040685,22.95508,0.5380368,17.78163,0.2059135,0.5651714,9.152189,0.1367472,8.277936,40.3873,0.024290761,0.725194844,0.250514395
0.7133905,1.698744,0.9530567,91.06451,0.04369,0.005444,19.44855,1.786852,12.119,0,1.937003,4.530951,0,2.269351,57.90829,0.115418103,0.707141182,0.177440714
0.4142268,1.457733,0.7262299,95.44444,0.24538,0.135617,21.87258,0.08627892,15.6252,0.3348324,0,10.79771,0.4042741,5.059267,45.81987,0.004158471,0.680312614,0.315528916
